Zone,Country,ISO3,Year, Population , PCDEA , MDI , PIMII ,Fortification
Latin America,Venezuela,VEN,2001," 24,870,000 "," 2,528 ", 0.85 , 24.90 ,0
Latin America,Venezuela,VEN,2002," 25,334,000 "," 2,242 ", 0.88 , 29.57 ,0
Latin America,Venezuela,VEN,2003," 25,797,000 "," 2,439 ", 0.85 , 28.53 ,0
Latin America,Venezuela,VEN,2004," 26,261,000 "," 2,509 ", 0.84 , 28.36 ,0
Latin America,Venezuela,VEN,2005," 26,726,000 "," 2,513 ", 0.84 , 29.36 ,0
Latin America,Venezuela,VEN,2006," 27,191,000 "," 2,543 ", 0.84 , 28.67 ,0
Latin America,Venezuela,VEN,2007," 27,656,000 "," 2,708 ", 0.86 , 20.71 ,0
Latin America,Venezuela,VEN,2008," 28,120,000 "," 2,876 ", 0.87 , 16.11 ,0
Latin America,Venezuela,VEN,2009," 28,583,000 "," 2,918 ", 0.85 , 18.03 ,0
Latin America,Venezuela,VEN,2010," 29,043,000 "," 2,901 ", 0.86 , 16.92 ,0
Latin America,Venezuela,VEN,2011," 29,501,000 "," 2,873 ", 0.94 , 9.22 ,1
Latin America,Venezuela,VEN,2011," 29,501,000 "," 2,873 ", 0.87 , 16.12 ,0
Southeast Asia,Vietnam,VNM,1961," 33,921,000 "," 1,904 ", 0.76 , 54.28 ,0
Southeast Asia,Vietnam,VNM,1962," 34,951,000 "," 1,959 ", 0.76 , 53.13 ,0
Southeast Asia,Vietnam,VNM,1963," 36,002,000 "," 1,955 ", 0.76 , 52.92 ,0
Southeast Asia,Vietnam,VNM,1964," 37,074,000 "," 1,941 ", 0.76 , 53.49 ,0
Southeast Asia,Vietnam,VNM,1965," 38,166,000 "," 1,937 ", 0.76 , 54.05 ,0
Southeast Asia,Vietnam,VNM,1966," 39,279,000 "," 1,910 ", 0.76 , 54.67 ,0
Southeast Asia,Vietnam,VNM,1967," 40,408,000 "," 1,916 ", 0.76 , 55.14 ,0
Southeast Asia,Vietnam,VNM,1968," 41,543,000 "," 1,934 ", 0.76 , 54.46 ,0
Southeast Asia,Vietnam,VNM,1969," 42,671,000 "," 1,944 ", 0.76 , 54.44 ,0
Southeast Asia,Vietnam,VNM,1970," 43,783,000 "," 2,014 ", 0.73 , 54.84 ,0
Southeast Asia,Vietnam,VNM,1971," 44,875,000 "," 1,958 ", 0.74 , 55.81 ,0
Southeast Asia,Vietnam,VNM,1972," 45,953,000 "," 1,930 ", 0.75 , 56.77 ,0
Southeast Asia,Vietnam,VNM,1973," 47,022,000 "," 1,960 ", 0.74 , 57.08 ,0
Southeast Asia,Vietnam,VNM,1974," 48,093,000 "," 1,971 ", 0.70 , 59.05 ,0
Southeast Asia,Vietnam,VNM,1975," 49,175,000 "," 1,863 ", 0.69 , 63.87 ,0
Southeast Asia,Vietnam,VNM,1976," 50,269,000 "," 1,888 ", 0.71 , 61.35 ,0
Southeast Asia,Vietnam,VNM,1977," 51,376,000 "," 1,823 ", 0.73 , 60.79 ,0
Southeast Asia,Vietnam,VNM,1978," 52,508,000 "," 1,769 ", 0.76 , 59.81 ,0
Southeast Asia,Vietnam,VNM,1979," 53,678,000 "," 1,915 ", 0.74 , 56.61 ,0
Southeast Asia,Vietnam,VNM,1980," 54,897,000 "," 1,929 ", 0.74 , 56.30 ,0
Southeast Asia,Vietnam,VNM,1981," 56,169,000 "," 2,001 ", 0.74 , 53.52 ,0
Southeast Asia,Vietnam,VNM,1982," 57,490,000 "," 1,949 ", 0.74 , 55.88 ,0
Southeast Asia,Vietnam,VNM,1983," 58,852,000 "," 1,973 ", 0.73 , 56.54 ,0
Southeast Asia,Vietnam,VNM,1984," 60,245,000 "," 2,029 ", 0.73 , 55.35 ,0
Southeast Asia,Vietnam,VNM,1985," 61,658,000 "," 2,011 ", 0.72 , 56.83 ,0
Southeast Asia,Vietnam,VNM,1986," 63,085,000 "," 2,064 ", 0.74 , 53.05 ,0
Southeast Asia,Vietnam,VNM,1987," 64,522,000 "," 1,995 ", 0.76 , 53.34 ,0
Southeast Asia,Vietnam,VNM,1988," 65,970,000 "," 1,993 ", 0.74 , 54.82 ,0
Southeast Asia,Vietnam,VNM,1989," 67,433,000 "," 1,986 ", 0.75 , 54.78 ,0
Southeast Asia,Vietnam,VNM,1990," 68,910,000 "," 1,899 ", 0.76 , 56.59 ,0
Southeast Asia,Vietnam,VNM,1991," 70,403,000 "," 1,855 ", 0.77 , 58.17 ,0
Southeast Asia,Vietnam,VNM,1992," 71,899,000 "," 1,918 ", 0.76 , 56.03 ,0
Southeast Asia,Vietnam,VNM,1993," 73,363,000 "," 2,023 ", 0.76 , 52.28 ,0
Southeast Asia,Vietnam,VNM,1994," 74,748,000 "," 2,053 ", 0.78 , 49.52 ,0
Southeast Asia,Vietnam,VNM,1995," 76,020,000 "," 2,025 ", 0.80 , 48.36 ,0
Southeast Asia,Vietnam,VNM,1996," 77,167,000 "," 2,019 ", 0.80 , 48.60 ,0
Southeast Asia,Vietnam,VNM,1997," 78,199,000 "," 1,983 ", 0.81 , 49.22 ,0
Southeast Asia,Vietnam,VNM,1998," 79,141,000 "," 2,110 ", 0.80 , 47.16 ,0
Southeast Asia,Vietnam,VNM,1999," 80,028,000 "," 2,196 ", 0.80 , 43.79 ,0
Southeast Asia,Vietnam,VNM,2000," 80,888,000 "," 2,240 ", 0.81 , 41.72 ,0
Southeast Asia,Vietnam,VNM,2001," 81,729,000 "," 2,295 ", 0.81 , 39.57 ,0
Southeast Asia,Vietnam,VNM,2002," 82,548,000 "," 2,363 ", 0.81 , 37.04 ,0
Southeast Asia,Vietnam,VNM,2003," 83,353,000 "," 2,412 ", 0.82 , 33.30 ,0
Southeast Asia,Vietnam,VNM,2004," 84,151,000 "," 2,472 ", 0.83 , 31.46 ,0
Southeast Asia,Vietnam,VNM,2005," 84,948,000 "," 2,468 ", 0.84 , 28.69 ,0
Southeast Asia,Vietnam,VNM,2006," 85,748,000 "," 2,483 ", 0.84 , 28.43 ,0
Southeast Asia,Vietnam,VNM,2007," 86,553,000 "," 2,550 ", 0.85 , 25.75 ,0
Southeast Asia,Vietnam,VNM,2008," 87,369,000 "," 2,615 ", 0.85 , 24.62 ,0
Southeast Asia,Vietnam,VNM,2009," 88,200,000 "," 2,640 ", 0.85 , 23.24 ,0
Southeast Asia,Vietnam,VNM,2010," 89,047,000 "," 2,676 ", 0.87 , 20.78 ,0
Southeast Asia,Vietnam,VNM,2011," 89,914,000 "," 2,716 ", 0.91 , 15.05 ,1
Southeast Asia,Vietnam,VNM,2011," 89,914,000 "," 2,716 ", 0.87 , 20.45 ,0
Southeast Asia,Vanuatu,VUT,1961," 66,000 "," 2,445 ", 0.90 , 16.76 ,0
Southeast Asia,Vanuatu,VUT,1962," 68,000 "," 2,517 ", 0.89 , 16.21 ,0
Southeast Asia,Vanuatu,VUT,1963," 70,000 "," 2,537 ", 0.89 , 15.95 ,0
Southeast Asia,Vanuatu,VUT,1964," 72,000 "," 2,486 ", 0.90 , 16.13 ,0
Southeast Asia,Vanuatu,VUT,1965," 74,000 "," 2,544 ", 0.90 , 15.93 ,0
Southeast Asia,Vanuatu,VUT,1966," 76,000 "," 2,495 ", 0.90 , 15.77 ,0
Southeast Asia,Vanuatu,VUT,1967," 79,000 "," 2,619 ", 0.90 , 15.15 ,0
Southeast Asia,Vanuatu,VUT,1968," 81,000 "," 2,531 ", 0.90 , 15.58 ,0
Southeast Asia,Vanuatu,VUT,1969," 83,000 "," 2,599 ", 0.90 , 14.71 ,0
Southeast Asia,Vanuatu,VUT,1970," 85,000 "," 2,569 ", 0.91 , 14.33 ,0
Southeast Asia,Vanuatu,VUT,1971," 88,000 "," 2,650 ", 0.91 , 13.12 ,0
Southeast Asia,Vanuatu,VUT,1972," 91,000 "," 2,607 ", 0.91 , 13.37 ,0
Southeast Asia,Vanuatu,VUT,1973," 94,000 "," 2,577 ", 0.91 , 13.73 ,0
Southeast Asia,Vanuatu,VUT,1974," 97,000 "," 2,633 ", 0.91 , 13.04 ,0
Southeast Asia,Vanuatu,VUT,1975," 100,000 "," 2,497 ", 0.91 , 14.38 ,0
Southeast Asia,Vanuatu,VUT,1976," 103,000 "," 2,405 ", 0.92 , 14.62 ,0
Southeast Asia,Vanuatu,VUT,1977," 106,000 "," 2,507 ", 0.91 , 14.39 ,0
Southeast Asia,Vanuatu,VUT,1978," 109,000 "," 2,619 ", 0.90 , 14.53 ,0
Southeast Asia,Vanuatu,VUT,1979," 113,000 "," 2,661 ", 0.92 , 12.11 ,0
Southeast Asia,Vanuatu,VUT,1980," 116,000 "," 2,580 ", 0.91 , 13.61 ,0
Southeast Asia,Vanuatu,VUT,1981," 119,000 "," 2,503 ", 0.91 , 14.45 ,0
Southeast Asia,Vanuatu,VUT,1982," 121,000 "," 2,560 ", 0.91 , 13.56 ,0
Southeast Asia,Vanuatu,VUT,1983," 124,000 "," 2,630 ", 0.90 , 13.11 ,0
Southeast Asia,Vanuatu,VUT,1984," 127,000 "," 2,741 ", 0.89 , 13.00 ,0
Southeast Asia,Vanuatu,VUT,1985," 130,000 "," 2,788 ", 0.89 , 12.75 ,0
Southeast Asia,Vanuatu,VUT,1986," 133,000 "," 2,699 ", 0.90 , 12.73 ,0
Southeast Asia,Vanuatu,VUT,1987," 136,000 "," 2,663 ", 0.90 , 13.41 ,0
Southeast Asia,Vanuatu,VUT,1988," 139,000 "," 2,590 ", 0.90 , 14.24 ,0
Southeast Asia,Vanuatu,VUT,1989," 143,000 "," 2,507 ", 0.90 , 15.40 ,0
Southeast Asia,Vanuatu,VUT,1990," 147,000 "," 2,577 ", 0.90 , 14.38 ,0
Southeast Asia,Vanuatu,VUT,1991," 151,000 "," 2,557 ", 0.90 , 14.93 ,0
Southeast Asia,Vanuatu,VUT,1992," 155,000 "," 2,548 ", 0.91 , 14.46 ,0
Southeast Asia,Vanuatu,VUT,1993," 160,000 "," 2,512 ", 0.91 , 14.03 ,0
Southeast Asia,Vanuatu,VUT,1994," 164,000 "," 2,525 ", 0.89 , 17.45 ,0
Southeast Asia,Vanuatu,VUT,1995," 168,000 "," 2,538 ", 0.88 , 18.67 ,0
Southeast Asia,Vanuatu,VUT,1996," 172,000 "," 2,627 ", 0.89 , 15.90 ,0
Southeast Asia,Vanuatu,VUT,1997," 175,000 "," 2,673 ", 0.89 , 14.71 ,0
Southeast Asia,Vanuatu,VUT,1998," 178,000 "," 2,715 ", 0.89 , 13.94 ,0
Southeast Asia,Vanuatu,VUT,1999," 181,000 "," 2,715 ", 0.89 , 14.20 ,0
Southeast Asia,Vanuatu,VUT,2000," 185,000 "," 2,693 ", 0.89 , 14.40 ,0
Southeast Asia,Vanuatu,VUT,2001," 189,000 "," 2,668 ", 0.88 , 15.80 ,0
Southeast Asia,Vanuatu,VUT,2002," 194,000 "," 2,695 ", 0.88 , 16.00 ,0
Southeast Asia,Vanuatu,VUT,2003," 199,000 "," 2,756 ", 0.87 , 15.82 ,0
Southeast Asia,Vanuatu,VUT,2004," 204,000 "," 2,739 ", 0.87 , 15.91 ,0
Southeast Asia,Vanuatu,VUT,2005," 209,000 "," 2,783 ", 0.87 , 16.82 ,0
Southeast Asia,Vanuatu,VUT,2006," 215,000 "," 2,800 ", 0.87 , 16.03 ,0
Southeast Asia,Vanuatu,VUT,2007," 220,000 "," 2,857 ", 0.88 , 13.67 ,0
Southeast Asia,Vanuatu,VUT,2008," 225,000 "," 2,853 ", 0.89 , 13.41 ,0
Southeast Asia,Vanuatu,VUT,2009," 231,000 "," 2,847 ", 0.88 , 13.63 ,0
Southeast Asia,Vanuatu,VUT,2010," 236,000 "," 2,833 ", 0.89 , 12.90 ,0
Southeast Asia,Vanuatu,VUT,2011," 242,000 "," 2,813 ", 0.89 , 13.36 ,0
Southeast Asia,Vanuatu,VUT,2011," 242,000 "," 2,813 ", 0.89 , 13.36 ,1
Other,Samoa,WSM,1961," 112,000 "," 1,974 ", 0.87 , 29.30 ,0
Other,Samoa,WSM,1962," 116,000 "," 1,981 ", 0.87 , 29.17 ,0
Other,Samoa,WSM,1963," 120,000 "," 1,969 ", 0.87 , 28.33 ,0
Other,Samoa,WSM,1964," 123,000 "," 2,007 ", 0.88 , 25.96 ,0
Other,Samoa,WSM,1965," 127,000 "," 1,996 ", 0.88 , 26.49 ,0
Other,Samoa,WSM,1966," 131,000 "," 1,984 ", 0.88 , 27.47 ,0
Other,Samoa,WSM,1967," 134,000 "," 2,040 ", 0.87 , 26.54 ,0
Other,Samoa,WSM,1968," 138,000 "," 2,102 ", 0.87 , 25.22 ,0
Other,Samoa,WSM,1969," 141,000 "," 2,159 ", 0.87 , 25.53 ,0
Other,Samoa,WSM,1970," 143,000 "," 2,225 ", 0.87 , 24.61 ,0
Other,Samoa,WSM,1971," 145,000 "," 2,254 ", 0.87 , 22.83 ,0
Other,Samoa,WSM,1972," 147,000 "," 2,249 ", 0.87 , 23.23 ,0
Other,Samoa,WSM,1973," 149,000 "," 2,280 ", 0.87 , 23.28 ,0
Other,Samoa,WSM,1974," 150,000 "," 2,337 ", 0.86 , 23.49 ,0
Other,Samoa,WSM,1975," 151,000 "," 2,398 ", 0.87 , 20.29 ,0
Other,Samoa,WSM,1976," 152,000 "," 2,445 ", 0.87 , 20.31 ,0
Other,Samoa,WSM,1977," 153,000 "," 2,467 ", 0.87 , 19.97 ,0
Other,Samoa,WSM,1978," 154,000 "," 2,442 ", 0.87 , 20.66 ,0
Other,Samoa,WSM,1979," 155,000 "," 2,469 ", 0.88 , 18.86 ,0
Other,Samoa,WSM,1980," 156,000 "," 2,431 ", 0.87 , 20.51 ,0
Other,Samoa,WSM,1981," 156,000 "," 2,493 ", 0.87 , 19.68 ,0
Other,Samoa,WSM,1982," 157,000 "," 2,510 ", 0.87 , 19.97 ,0
Other,Samoa,WSM,1983," 158,000 "," 2,500 ", 0.87 , 20.19 ,0
Other,Samoa,WSM,1984," 159,000 "," 2,478 ", 0.87 , 19.63 ,0
Other,Samoa,WSM,1985," 160,000 "," 2,692 ", 0.88 , 17.75 ,0
Other,Samoa,WSM,1986," 161,000 "," 2,578 ", 0.87 , 18.97 ,0
Other,Samoa,WSM,1987," 161,000 "," 2,671 ", 0.88 , 17.20 ,0
Other,Samoa,WSM,1988," 161,000 "," 2,698 ", 0.88 , 17.74 ,0
Other,Samoa,WSM,1989," 162,000 "," 2,624 ", 0.88 , 18.87 ,0
Other,Samoa,WSM,1990," 163,000 "," 2,584 ", 0.87 , 19.68 ,0
Other,Samoa,WSM,1991," 164,000 "," 2,568 ", 0.86 , 21.57 ,0
Other,Samoa,WSM,1992," 166,000 "," 2,438 ", 0.86 , 23.47 ,0
Other,Samoa,WSM,1993," 167,000 "," 2,334 ", 0.86 , 24.50 ,0
Other,Samoa,WSM,1994," 169,000 "," 2,386 ", 0.86 , 24.55 ,0
Other,Samoa,WSM,1995," 170,000 "," 2,452 ", 0.86 , 23.43 ,0
Other,Samoa,WSM,1996," 171,000 "," 2,490 ", 0.88 , 20.82 ,0
Other,Samoa,WSM,1997," 172,000 "," 2,541 ", 0.88 , 20.30 ,0
Other,Samoa,WSM,1998," 173,000 "," 2,602 ", 0.87 , 19.92 ,0
Other,Samoa,WSM,1999," 174,000 "," 2,697 ", 0.87 , 18.96 ,0
Other,Samoa,WSM,2000," 175,000 "," 2,750 ", 0.88 , 17.55 ,0
Other,Samoa,WSM,2001," 176,000 "," 2,806 ", 0.88 , 17.14 ,0
Other,Samoa,WSM,2002," 177,000 "," 2,794 ", 0.88 , 16.59 ,0
Other,Samoa,WSM,2003," 178,000 "," 2,796 ", 0.88 , 17.16 ,0
Other,Samoa,WSM,2004," 179,000 "," 2,841 ", 0.88 , 16.16 ,0
Other,Samoa,WSM,2005," 180,000 "," 2,855 ", 0.88 , 16.43 ,0
Other,Samoa,WSM,2006," 181,000 "," 2,820 ", 0.88 , 16.51 ,0
Other,Samoa,WSM,2007," 182,000 "," 2,807 ", 0.88 , 16.57 ,0
Other,Samoa,WSM,2008," 183,000 "," 2,885 ", 0.89 , 15.42 ,0
Other,Samoa,WSM,2009," 185,000 "," 2,848 ", 0.89 , 15.36 ,0
Other,Samoa,WSM,2010," 186,000 "," 2,882 ", 0.89 , 14.53 ,0
Other,Samoa,WSM,2011," 187,000 "," 2,861 ", 0.88 , 15.98 ,0
Other,Samoa,WSM,2011," 187,000 "," 2,861 ", 0.88 , 15.98 ,1
WCANA,Yemen,YEM,1961," 5,184,000 "," 1,790 ", 0.78 , 46.55 ,0
WCANA,Yemen,YEM,1962," 5,276,000 "," 1,797 ", 0.78 , 46.53 ,0
WCANA,Yemen,YEM,1963," 5,373,000 "," 1,817 ", 0.78 , 45.82 ,0
WCANA,Yemen,YEM,1964," 5,473,000 "," 1,823 ", 0.79 , 45.33 ,0
WCANA,Yemen,YEM,1965," 5,574,000 "," 1,841 ", 0.79 , 45.08 ,0
WCANA,Yemen,YEM,1966," 5,677,000 "," 1,852 ", 0.79 , 44.80 ,0
WCANA,Yemen,YEM,1967," 5,783,000 "," 1,849 ", 0.79 , 44.76 ,0
WCANA,Yemen,YEM,1968," 5,890,000 "," 1,839 ", 0.78 , 45.43 ,0
WCANA,Yemen,YEM,1969," 5,995,000 "," 1,864 ", 0.77 , 45.64 ,0
WCANA,Yemen,YEM,1970," 6,097,000 "," 1,840 ", 0.77 , 45.16 ,0
WCANA,Yemen,YEM,1971," 6,194,000 "," 1,829 ", 0.79 , 42.53 ,0
WCANA,Yemen,YEM,1972," 6,290,000 "," 1,836 ", 0.80 , 41.80 ,0
WCANA,Yemen,YEM,1973," 6,395,000 "," 1,867 ", 0.82 , 38.84 ,0
WCANA,Yemen,YEM,1974," 6,521,000 "," 1,873 ", 0.82 , 38.76 ,0
WCANA,Yemen,YEM,1975," 6,677,000 "," 1,874 ", 0.84 , 36.50 ,0
WCANA,Yemen,YEM,1976," 6,867,000 "," 1,938 ", 0.82 , 37.28 ,0
WCANA,Yemen,YEM,1977," 7,089,000 "," 2,001 ", 0.84 , 33.25 ,0
WCANA,Yemen,YEM,1978," 7,339,000 "," 2,103 ", 0.84 , 30.47 ,0
WCANA,Yemen,YEM,1979," 7,614,000 "," 2,063 ", 0.85 , 30.19 ,0
WCANA,Yemen,YEM,1980," 7,907,000 "," 2,020 ", 0.85 , 30.56 ,0
WCANA,Yemen,YEM,1981," 8,221,000 "," 2,026 ", 0.84 , 31.61 ,0
WCANA,Yemen,YEM,1982," 8,557,000 "," 2,091 ", 0.83 , 31.28 ,0
WCANA,Yemen,YEM,1983," 8,911,000 "," 2,059 ", 0.82 , 34.70 ,0
WCANA,Yemen,YEM,1984," 9,277,000 "," 2,106 ", 0.81 , 34.97 ,0
WCANA,Yemen,YEM,1985," 9,651,000 "," 2,058 ", 0.81 , 35.56 ,0
WCANA,Yemen,YEM,1986," 10,028,000 "," 2,134 ", 0.80 , 35.20 ,0
WCANA,Yemen,YEM,1987," 10,410,000 "," 2,156 ", 0.78 , 38.16 ,0
WCANA,Yemen,YEM,1988," 10,816,000 "," 2,246 ", 0.79 , 33.51 ,0
WCANA,Yemen,YEM,1989," 11,270,000 "," 2,197 ", 0.80 , 32.18 ,0
WCANA,Yemen,YEM,1990," 11,790,000 "," 2,047 ", 0.80 , 37.22 ,0
WCANA,Yemen,YEM,1991," 12,385,000 "," 2,028 ", 0.80 , 40.14 ,0
WCANA,Yemen,YEM,1992," 13,041,000 "," 2,110 ", 0.78 , 38.82 ,0
WCANA,Yemen,YEM,1993," 13,727,000 "," 2,092 ", 0.78 , 38.86 ,0
WCANA,Yemen,YEM,1994," 14,397,000 "," 2,052 ", 0.77 , 40.43 ,0
WCANA,Yemen,YEM,1995," 15,018,000 "," 2,044 ", 0.77 , 41.26 ,0
WCANA,Yemen,YEM,1996," 15,579,000 "," 2,034 ", 0.77 , 42.14 ,0
WCANA,Yemen,YEM,1997," 16,088,000 "," 2,046 ", 0.77 , 42.48 ,0
WCANA,Yemen,YEM,1998," 16,564,000 "," 2,066 ", 0.79 , 38.70 ,0
WCANA,Yemen,YEM,1999," 17,036,000 "," 2,081 ", 0.78 , 40.06 ,0
WCANA,Yemen,YEM,2000," 17,523,000 "," 2,088 ", 0.78 , 40.06 ,0
WCANA,Yemen,YEM,2001," 18,030,000 "," 2,067 ", 0.79 , 40.09 ,0
WCANA,Yemen,YEM,2002," 18,551,000 "," 2,076 ", 0.80 , 39.44 ,0
WCANA,Yemen,YEM,2003," 19,081,000 "," 2,069 ", 0.81 , 38.70 ,0
WCANA,Yemen,YEM,2004," 19,613,000 "," 2,074 ", 0.80 , 41.81 ,0
WCANA,Yemen,YEM,2005," 20,140,000 "," 2,090 ", 0.81 , 40.31 ,0
WCANA,Yemen,YEM,2006," 20,662,000 "," 2,116 ", 0.80 , 39.26 ,0
WCANA,Yemen,YEM,2007," 21,182,000 "," 2,152 ", 0.80 , 37.66 ,0
WCANA,Yemen,YEM,2008," 21,704,000 "," 2,130 ", 0.80 , 38.86 ,0
WCANA,Yemen,YEM,2009," 22,230,000 "," 2,155 ", 0.80 , 38.40 ,0
WCANA,Yemen,YEM,2010," 22,763,000 "," 2,195 ", 0.79 , 38.12 ,0
WCANA,Yemen,YEM,2011," 23,304,000 "," 2,199 ", 0.82 , 31.40 ,1
WCANA,Yemen,YEM,2011," 23,304,000 "," 2,199 ", 0.78 , 40.68 ,0
High Income NES,Yugoslav SFR,YUG,1961," 18,405,000 "," 3,048 ", 0.85 , 17.77 ,0
High Income NES,Yugoslav SFR,YUG,1962," 18,567,000 "," 3,192 ", 0.83 , 18.12 ,0
High Income NES,Yugoslav SFR,YUG,1963," 18,727,000 "," 3,209 ", 0.83 , 17.98 ,0
High Income NES,Yugoslav SFR,YUG,1964," 18,882,000 "," 3,288 ", 0.83 , 17.02 ,0
High Income NES,Yugoslav SFR,YUG,1965," 19,026,000 "," 3,291 ", 0.82 , 17.84 ,0
High Income NES,Yugoslav SFR,YUG,1966," 19,158,000 "," 3,400 ", 0.84 , 15.16 ,0
High Income NES,Yugoslav SFR,YUG,1967," 19,280,000 "," 3,425 ", 0.85 , 14.15 ,0
High Income NES,Yugoslav SFR,YUG,1968," 19,399,000 "," 3,395 ", 0.86 , 14.07 ,0
High Income NES,Yugoslav SFR,YUG,1969," 19,525,000 "," 3,421 ", 0.86 , 14.12 ,0
High Income NES,Yugoslav SFR,YUG,1970," 19,663,000 "," 3,425 ", 0.86 , 14.01 ,0
High Income NES,Yugoslav SFR,YUG,1971," 19,814,000 "," 3,463 ", 0.86 , 13.30 ,0
High Income NES,Yugoslav SFR,YUG,1972," 19,977,000 "," 3,424 ", 0.86 , 13.75 ,0
High Income NES,Yugoslav SFR,YUG,1973," 20,150,000 "," 3,454 ", 0.88 , 10.18 ,0
High Income NES,Yugoslav SFR,YUG,1974," 20,329,000 "," 3,606 ", 0.87 , 9.58 ,0
High Income NES,Yugoslav SFR,YUG,1975," 20,513,000 "," 3,578 ", 0.87 , 9.45 ,0
High Income NES,Yugoslav SFR,YUG,1976," 20,701,000 "," 3,642 ", 0.88 , 8.49 ,0
High Income NES,Yugoslav SFR,YUG,1977," 20,892,000 "," 3,653 ", 0.88 , 7.72 ,0
High Income NES,Yugoslav SFR,YUG,1978," 21,083,000 "," 3,609 ", 0.88 , 8.55 ,0
High Income NES,Yugoslav SFR,YUG,1979," 21,267,000 "," 3,603 ", 0.88 , 7.85 ,0
High Income NES,Yugoslav SFR,YUG,1980," 21,439,000 "," 3,658 ", 0.88 , 7.62 ,0
High Income NES,Yugoslav SFR,YUG,1981," 21,597,000 "," 3,676 ", 0.88 , 7.97 ,0
High Income NES,Yugoslav SFR,YUG,1982," 21,740,000 "," 3,640 ", 0.87 , 8.46 ,0
High Income NES,Yugoslav SFR,YUG,1983," 21,874,000 "," 3,667 ", 0.87 , 8.46 ,0
High Income NES,Yugoslav SFR,YUG,1984," 22,010,000 "," 3,629 ", 0.87 , 8.72 ,0
High Income NES,Yugoslav SFR,YUG,1985," 22,152,000 "," 3,609 ", 0.85 , 10.07 ,0
High Income NES,Yugoslav SFR,YUG,1986," 22,305,000 "," 3,702 ", 0.86 , 8.75 ,0
High Income NES,Yugoslav SFR,YUG,1987," 22,466,000 "," 3,661 ", 0.85 , 9.55 ,0
High Income NES,Yugoslav SFR,YUG,1988," 22,617,000 "," 3,640 ", 0.85 , 10.22 ,0
High Income NES,Yugoslav SFR,YUG,1989," 22,738,000 "," 3,636 ", 0.86 , 9.01 ,0
High Income NES,Yugoslav SFR,YUG,1990," 22,817,000 "," 3,669 ", 0.87 , 8.05 ,0
High Income NES,Yugoslav SFR,YUG,1991," 22,846,000 "," 3,446 ", 0.88 , 10.17 ,0
Subsaharan Africa,South Africa,ZAF,1961," 17,850,000 "," 2,667 ", 0.81 , 26.18 ,0
Subsaharan Africa,South Africa,ZAF,1962," 18,322,000 "," 2,617 ", 0.81 , 27.75 ,0
Subsaharan Africa,South Africa,ZAF,1963," 18,810,000 "," 2,724 ", 0.81 , 26.41 ,0
Subsaharan Africa,South Africa,ZAF,1964," 19,308,000 "," 2,761 ", 0.81 , 25.33 ,0
Subsaharan Africa,South Africa,ZAF,1965," 19,814,000 "," 2,861 ", 0.81 , 22.93 ,0
Subsaharan Africa,South Africa,ZAF,1966," 20,325,000 "," 2,760 ", 0.82 , 23.30 ,0
Subsaharan Africa,South Africa,ZAF,1967," 20,844,000 "," 2,703 ", 0.83 , 22.34 ,0
Subsaharan Africa,South Africa,ZAF,1968," 21,375,000 "," 2,749 ", 0.82 , 23.91 ,0
Subsaharan Africa,South Africa,ZAF,1969," 21,926,000 "," 2,792 ", 0.82 , 23.44 ,0
Subsaharan Africa,South Africa,ZAF,1970," 22,503,000 "," 2,817 ", 0.81 , 24.09 ,0
Subsaharan Africa,South Africa,ZAF,1971," 23,107,000 "," 2,785 ", 0.82 , 23.58 ,0
Subsaharan Africa,South Africa,ZAF,1972," 23,736,000 "," 2,853 ", 0.81 , 22.94 ,0
Subsaharan Africa,South Africa,ZAF,1973," 24,385,000 "," 2,899 ", 0.80 , 23.78 ,0
Subsaharan Africa,South Africa,ZAF,1974," 25,041,000 "," 2,873 ", 0.81 , 22.69 ,0
Subsaharan Africa,South Africa,ZAF,1975," 25,699,000 "," 2,894 ", 0.81 , 23.10 ,0
Subsaharan Africa,South Africa,ZAF,1976," 26,354,000 "," 2,851 ", 0.81 , 23.09 ,0
Subsaharan Africa,South Africa,ZAF,1977," 27,010,000 "," 2,844 ", 0.81 , 23.79 ,0
Subsaharan Africa,South Africa,ZAF,1978," 27,674,000 "," 2,847 ", 0.80 , 24.90 ,0
Subsaharan Africa,South Africa,ZAF,1979," 28,361,000 "," 2,819 ", 0.81 , 24.72 ,0
Subsaharan Africa,South Africa,ZAF,1980," 29,077,000 "," 2,862 ", 0.80 , 25.29 ,0
Subsaharan Africa,South Africa,ZAF,1981," 29,829,000 "," 2,831 ", 0.81 , 24.50 ,0
Subsaharan Africa,South Africa,ZAF,1982," 30,611,000 "," 2,911 ", 0.80 , 24.24 ,0
Subsaharan Africa,South Africa,ZAF,1983," 31,410,000 "," 2,838 ", 0.80 , 25.40 ,0
Subsaharan Africa,South Africa,ZAF,1984," 32,205,000 "," 2,840 ", 0.79 , 26.43 ,0
Subsaharan Africa,South Africa,ZAF,1985," 32,983,000 "," 2,880 ", 0.78 , 27.70 ,0
Subsaharan Africa,South Africa,ZAF,1986," 33,733,000 "," 2,821 ", 0.79 , 27.93 ,0
Subsaharan Africa,South Africa,ZAF,1987," 34,463,000 "," 2,926 ", 0.80 , 24.81 ,0
Subsaharan Africa,South Africa,ZAF,1988," 35,195,000 "," 2,873 ", 0.80 , 26.23 ,0
